chrom	start	end	nSites	recombRate	CI95LO	CI95HI
NC_041739.1	10780000	10890000	856	1.8356566511246393e-11	1.734857837384401e-11	1.9364554648648777e-11
NC_041739.1	10890000	11000000	739	3.5303545869385817e-09	3.5251071844260725e-09	3.535601989451091e-09
NC_041739.1	11000000	11110000	710	3.393914959998255e-09	3.388667557485746e-09	3.3991623625107643e-09
NC_041739.1	11110000	11220000	671	3.4807196135126118e-09	3.4754722110001026e-09	3.485967016025121e-09
NC_041739.1	11220000	11330000	705	0	0	1.0079881374023836e-12
NC_041739.1	11330000	11440000	790	3.4433226803575484e-09	3.4380752778450392e-09	3.4485700828700576e-09
NC_041739.1	11440000	11550000	703	9.030479786074123e-12	8.02249164867174e-12	1.0038467923476506e-11
NC_041739.1	11550000	11660000	673	3.504196592985119e-09	3.4989491904726098e-09	3.509443995497628e-09
NC_041739.1	11660000	11770000	714	3.448485108760995e-09	3.443237706248486e-09	3.453732511273504e-09
NC_041739.1	11770000	11880000	751	3.416564380239673e-09	3.4113169777271636e-09	3.421811782752182e-09
NC_041739.1	11880000	11990000	716	3.509937226609255e-09	3.504689824096746e-09	3.515184629121764e-09
NC_041739.1	11990000	12100000	664	0	0	1.0079881374023836e-12
NC_041739.1	12100000	12210000	689	0	0	1.0079881374023836e-12
NC_041739.1	12210000	12320000	716	3.4640825225676976e-09	3.4588351200551885e-09	3.4693299250802068e-09
NC_041739.1	12320000	12430000	798	3.4611285335987066e-09	3.4558811310861975e-09	3.4663759361112158e-09
NC_041739.1	12430000	12540000	690	4.654148141812599e-11	4.553349328072361e-11	4.7549469555528377e-11
NC_041739.1	12540000	12650000	769	3.3765277308272908e-09	3.3712803283147816e-09	3.3817751333398e-09
NC_041739.1	12650000	12760000	757	3.4306491055598482e-09	3.425401703047339e-09	3.4358965080723574e-09
NC_041739.1	12760000	12870000	926	3.4870533618436387e-09	3.4818059593311295e-09	3.492300764356148e-09
NC_041739.1	12870000	12980000	1087	3.962386188985109e-10	3.9523063076110853e-10	3.972466070359133e-10
NC_041739.1	12980000	13090000	1034	3.804239117424527e-10	3.7941592360505033e-10	3.814318998798551e-10
NC_041739.1	13090000	13200000	1063	3.0849313317464694e-10	3.0748514503724455e-10	3.095011213120493e-10
NC_041739.1	13200000	13310000	936	3.781697026997865e-11	3.6808982132576263e-11	3.882495840738103e-11
NC_041739.1	13310000	13420000	850	4.070698272394768e-11	3.96989945865453e-11	4.1714970861350064e-11
NC_041739.1	13420000	13530000	926	3.5382296692271024e-09	3.532982266714593e-09	3.5434770717396115e-09
NC_041739.1	13530000	13640000	943	8.53997499166248e-12	7.531986854260097e-12	9.547963129064864e-12
NC_041739.1	13640000	13750000	1008	3.5720847264141957e-10	3.562004845040172e-10	3.5821646077882196e-10
NC_041739.1	13750000	13860000	911	4.1456677125736874e-11	4.044868898833449e-11	4.246466526313926e-11
NC_041739.1	13860000	13970000	1030	4.2990321568938296e-10	4.2889522755198057e-10	4.3091120382678534e-10
NC_041739.1	13970000	14080000	1308	3.4488395814193175e-09	3.4435921789068083e-09	3.4540869839318266e-09
NC_041739.1	14080000	14190000	1151	3.150627101597714e-10	3.14054722022369e-10	3.160706982971738e-10
NC_041739.1	14190000	14300000	1060	3.009850108033261e-10	2.999770226659237e-10	3.0199299894072847e-10
NC_041739.1	14300000	14410000	941	8.880727955634262e-11	8.779929141894023e-11	8.9815267693745e-11
NC_041739.1	14410000	14520000	669	0	0	1.0079881374023836e-12
NC_041739.1	14520000	14630000	941	4.549447365715809e-11	4.4486485519755706e-11	4.6502461794560474e-11
NC_041739.1	14630000	14740000	690	2.665126583271513e-11	2.5643277695312746e-11	2.7659253970117513e-11
NC_041739.1	14740000	14850000	813	3.493267277624114e-09	3.488019875111605e-09	3.4985146801366233e-09
NC_041739.1	14850000	14960000	892	1.1178280719619656e-10	1.1077481905879418e-10	1.1279079533359895e-10
NC_041739.1	14960000	15070000	847	5.059301017308992e-11	4.9585022035687534e-11	5.16009983104923e-11
NC_041739.1	15070000	15180000	992	2.92463645165899e-10	2.914556570284966e-10	2.9347163330330136e-10
NC_041739.1	15180000	15290000	996	3.2631806333659534e-10	3.2531007519919296e-10	3.2732605147399773e-10
NC_041739.1	15290000	15400000	1016	4.300916679841984e-10	4.29083679846796e-10	4.3109965612160077e-10
NC_041739.1	15400000	15510000	976	1.861075851131308e-10	1.850995969757284e-10	1.8711557325053317e-10
NC_041739.1	15510000	15620000	725	0	0	1.0079881374023836e-12
NC_041739.1	15620000	15730000	821	3.4874273477245686e-09	3.4821799452120595e-09	3.4926747502370778e-09
NC_041739.1	15730000	15840000	707	1.0042790268987057e-11	9.034802131584673e-12	1.105077840638944e-11
NC_041739.1	15840000	15950000	726	0	0	1.0079881374023836e-12
NC_041739.1	15950000	16060000	770	3.352555533748512e-09	3.347308131236003e-09	3.357802936261021e-09
NC_041739.1	16060000	16170000	825	0	0	1.0079881374023836e-12
NC_041739.1	16170000	16280000	880	5.865601066282364e-11	5.764802252542126e-11	5.966399880022603e-11
NC_041739.1	16280000	16390000	810	3.488997236883688e-09	3.483749834371179e-09	3.494244639396197e-09
NC_041739.1	16390000	16500000	757	3.4709587294602664e-09	3.4657113269477573e-09	3.4762061319727756e-09
NC_041739.1	16500000	16610000	781	3.430290074299791e-09	3.425042671787282e-09	3.4355374768123e-09
NC_041739.1	16610000	16720000	918	0	0	1.0079881374023836e-12
NC_041739.1	16720000	16830000	945	6.035911856356178e-11	5.935113042615939e-11	6.136710670096416e-11
NC_041739.1	16830000	16940000	875	3.703458708297797e-11	3.6026598945575586e-11	3.804257522038035e-11
NC_041739.1	16940000	17050000	868	4.609105245002059e-11	4.5083064312618203e-11	4.709904058742297e-11
NC_041739.1	17050000	17160000	991	3.140609912795691e-10	3.1305300314216673e-10	3.150689794169715e-10
NC_041739.1	17160000	17270000	759	3.4797145546667818e-09	3.4744671521542726e-09	3.484961957179291e-09
NC_041739.1	17270000	17380000	552	3.1939968640814688e-09	3.1887494615689596e-09	3.199244266593978e-09
NC_041739.1	17380000	17490000	652	8.788008553981329e-11	8.68720974024109e-11	8.888807367721567e-11
NC_041739.1	17490000	17600000	762	3.338592972936871e-09	3.333345570424362e-09	3.3438403754493804e-09
NC_041739.1	17600000	17710000	852	1.9617478760049152e-11	1.8609490622646768e-11	2.0625466897451535e-11
NC_041739.1	17710000	17820000	747	3.4550614860364963e-09	3.449814083523987e-09	3.4603088885490055e-09
NC_041739.1	17820000	17930000	714	3.4709982523868573e-09	3.465750849874348e-09	3.4762456548993665e-09
NC_041739.1	17930000	18040000	677	3.3938400364449917e-09	3.3885926339324825e-09	3.399087438957501e-09
NC_041739.1	18040000	18150000	691	3.5215504224998096e-09	3.5163030199873005e-09	3.5267978250123188e-09
NC_041739.1	18150000	18260000	702	7.873437459306389e-12	6.8654493219040056e-12	8.881425596708773e-12
NC_041739.1	18260000	18370000	801	3.5093432693885118e-09	3.5040958668760026e-09	3.514590671901021e-09
NC_041739.1	18370000	18480000	960	1.4645232366766346e-10	1.4544433553026107e-10	1.4746031180506584e-10
NC_041739.1	18480000	18590000	877	7.155398046821253e-11	7.054599233081015e-11	7.256196860561491e-11
NC_041739.1	18590000	18700000	740	3.515170290772254e-09	3.509922888259745e-09	3.520417693284763e-09
NC_041739.1	18700000	18810000	836	4.732122798811694e-11	4.6313239850714555e-11	4.832921612551932e-11
NC_041739.1	18810000	18920000	642	7.025800604399812e-11	6.925001790659574e-11	7.12659941814005e-11
NC_041739.1	18920000	19030000	927	3.53462972789679e-09	3.529382325384281e-09	3.539877130409299e-09
NC_041739.1	19030000	19140000	777	3.4038214785878686e-09	3.3985740760753594e-09	3.4090688811003778e-09
NC_041739.1	19140000	19250000	681	3.4517858222698487e-09	3.4465384197573395e-09	3.457033224782358e-09
NC_041739.1	19250000	19360000	728	0	0	1.0079881374023836e-12
NC_041739.1	19360000	19470000	575	3.3251553885243438e-09	3.3199079860118346e-09	3.330402791036853e-09
NC_041739.1	19470000	19580000	481	2.9758125563278778e-09	2.9705651538153686e-09	2.981059958840387e-09
NC_041739.1	19580000	19690000	532	3.1448044661909127e-09	3.1395570636784035e-09	3.150051868703422e-09
NC_041739.1	19690000	19800000	511	3.010572571575202e-09	3.005325169062693e-09	3.0158199740877112e-09
NC_041739.1	19800000	19910000	681	3.39054442315392e-09	3.385297020641411e-09	3.3957918256664293e-09
NC_041739.1	19910000	20020000	582	3.38997109247766e-09	3.384723689965151e-09	3.395218494990169e-09
NC_041739.1	20020000	20130000	707	3.533490258001792e-09	3.528242855489283e-09	3.5387376605143012e-09
NC_041739.1	20130000	20240000	759	3.4718490108386566e-09	3.4666016083261474e-09	3.4770964133511658e-09
NC_041739.1	20240000	20350000	680	3.4252196754897813e-09	3.419972272977272e-09	3.4304670780022904e-09
NC_041739.1	20350000	20460000	759	3.4752755598092568e-09	3.4700281572967476e-09	3.480522962321766e-09
NC_041739.1	20460000	20570000	802	3.4701393997841236e-09	3.4648919972716145e-09	3.4753868022966328e-09
NC_041739.1	20570000	20680000	854	2.0873591688873494e-11	1.986560355147111e-11	2.1881579826275877e-11
NC_041739.1	20680000	20790000	876	8.484787066415696e-11	8.383988252675457e-11	8.585585880155934e-11
NC_041739.1	20790000	20900000	844	3.749059770535241e-11	3.648260956795003e-11	3.8498585842754795e-11
NC_041739.1	20900000	21010000	890	3.737228468871249e-11	3.6364296551310104e-11	3.838027282611487e-11
NC_041739.1	21010000	21120000	741	3.442704967255158e-09	3.437457564742649e-09	3.447952369767667e-09
NC_041739.1	21120000	21230000	820	3.491600770180043e-09	3.486353367667534e-09	3.496848172692552e-09
NC_041739.1	21230000	21340000	915	2.5190888429460323e-11	2.418290029205794e-11	2.6198876566862707e-11
NC_041739.1	21340000	21450000	787	3.379485285435262e-09	3.3742378829227527e-09	3.384732687947771e-09
NC_041739.1	21450000	21560000	836	0	0	1.0079881374023836e-12
NC_041739.1	21560000	21670000	962	1.4424329748248959e-10	1.432353093450872e-10	1.4525128561989197e-10
NC_041739.1	21670000	21780000	934	3.230392822254925e-11	3.1295940085146864e-11	3.331191635995163e-11
NC_041739.1	21780000	21890000	673	3.4966117717634893e-09	3.49136436925098e-09	3.5018591742759985e-09
NC_041739.1	21890000	22000000	696	5.8220047356659e-11	5.721205921925661e-11	5.922803549406138e-11
NC_041739.1	22000000	22110000	714	3.473692957717907e-09	3.4684455552053977e-09	3.478940360230416e-09
NC_041739.1	22110000	22220000	567	3.2370073767628143e-09	3.231759974250305e-09	3.2422547792753234e-09
NC_041739.1	22220000	22330000	601	3.488769351931622e-09	3.483521949419113e-09	3.4940167544441313e-09
NC_041739.1	22330000	22440000	847	2.6471238676419156e-11	2.5463250539016773e-11	2.747922681382154e-11
NC_041739.1	22440000	22550000	762	3.422566057753905e-09	3.417318655241396e-09	3.4278134602664143e-09
NC_041739.1	22550000	22660000	738	3.5260965971552165e-09	3.5208491946427073e-09	3.5313439996677256e-09
NC_041739.1	22660000	22770000	858	9.893997550298213e-11	9.793198736557974e-11	9.994796364038451e-11
NC_041739.1	22770000	22880000	845	0	0	1.0079881374023836e-12
NC_041739.1	22880000	22990000	642	0	0	1.0079881374023836e-12
NC_041739.1	22990000	23100000	905	8.184884481631152e-11	8.084085667890914e-11	8.28568329537139e-11
NC_041739.1	23100000	23210000	888	3.211007857336961e-11	3.110209043596723e-11	3.3118066710771995e-11
NC_041739.1	23210000	23320000	782	3.47636817991613e-09	3.4711207774036207e-09	3.481615582428639e-09
NC_041739.1	23320000	23430000	807	3.463147001204435e-09	3.457899598691926e-09	3.4683944037169444e-09
NC_041739.1	23430000	23540000	856	8.607116316498006e-11	8.506317502757768e-11	8.707915130238244e-11
NC_041739.1	23540000	23650000	964	1.0377573608583208e-10	1.027677479484297e-10	1.0478372422323447e-10
NC_041739.1	23650000	23760000	1097	4.57260182078638e-10	4.562521939412356e-10	4.5826817021604037e-10
NC_041739.1	23760000	23870000	890	5.3800836529764724e-11	5.279284839236234e-11	5.480882466716711e-11
NC_041739.1	23870000	23980000	852	4.6263316442966726e-11	4.525532830556434e-11	4.727130458036911e-11
NC_041739.1	23980000	24090000	1028	3.9391303994885277e-10	3.929050518114504e-10	3.9492102808625515e-10
NC_041739.1	24090000	24200000	880	5.998358940981666e-12	4.990370803579283e-12	7.00634707838405e-12
NC_041739.1	24200000	24310000	808	0	0	1.0079881374023836e-12
NC_041739.1	24310000	24420000	809	3.4761083396172507e-09	3.4708609371047415e-09	3.48135574212976e-09
NC_041739.1	24420000	24530000	880	6.017124173579711e-11	5.916325359839472e-11	6.117922987319949e-11
NC_041739.1	24530000	24640000	889	0	0	1.0079881374023836e-12
NC_041739.1	24640000	24750000	933	8.050903223043564e-12	7.04291508564118e-12	9.058891360445947e-12
NC_041739.1	24750000	24860000	902	8.178902633282215e-11	8.078103819541976e-11	8.279701447022453e-11
NC_041739.1	24860000	24970000	878	5.003578505180312e-11	4.902779691440074e-11	5.1043773189205506e-11
NC_041739.1	24970000	25080000	936	5.272030123095548e-11	5.17123130935531e-11	5.3728289368357866e-11
NC_041739.1	25080000	25190000	966	1.541052230175096e-10	1.530972348801072e-10	1.5511321115491197e-10
NC_041739.1	25190000	25300000	957	2.0622078736727327e-11	1.9614090599324943e-11	2.163006687412971e-11
NC_041739.1	25300000	25410000	1012	3.9872963146095826e-10	3.977216433235559e-10	3.9973761959836065e-10
NC_041739.1	25410000	25520000	839	0	0	1.0079881374023836e-12
NC_041739.1	25520000	25630000	810	3.5195391012169326e-09	3.5142916987044234e-09	3.5247865037294417e-09
NC_041739.1	25630000	25740000	907	2.1687595473880495e-11	2.0679607336478112e-11	2.269558361128288e-11
NC_041739.1	25740000	25850000	836	4.198267916703847e-12	3.1902797793014635e-12	5.206256054106231e-12
NC_041739.1	25850000	25960000	893	9.680664016047317e-11	9.579865202307078e-11	9.781462829787555e-11
NC_041739.1	25960000	26070000	934	0	0	1.0079881374023836e-12
NC_041739.1	26070000	26180000	732	3.531057108087106e-09	3.525809705574597e-09	3.5363045105996153e-09
NC_041739.1	26180000	26290000	819	3.468873191733966e-09	3.463625789221457e-09	3.474120594246475e-09
NC_041739.1	26290000	26400000	907	0	0	1.0079881374023836e-12
NC_041739.1	26400000	26510000	916	0	0	1.0079881374023836e-12
NC_041739.1	26510000	26620000	832	0	0	1.0079881374023836e-12
NC_041739.1	26620000	26730000	830	3.536836572572883e-09	3.531589170060374e-09	3.542083975085392e-09
NC_041739.1	26730000	26840000	961	9.083401997107712e-11	8.982603183367473e-11	9.18420081084795e-11
NC_041739.1	26840000	26950000	903	6.779459327387809e-11	6.678660513647571e-11	6.880258141128048e-11
NC_041739.1	26950000	27060000	819	3.4863607703226553e-09	3.481113367810146e-09	3.4916081728351645e-09
NC_041739.1	27060000	27170000	887	0	0	1.0079881374023836e-12
NC_041739.1	27170000	27280000	1047	3.6043797868489175e-10	3.5942999054748937e-10	3.6144596682229413e-10
NC_041739.1	27280000	27390000	972	1.7060482623320687e-10	1.6959683809580448e-10	1.7161281437060925e-10
NC_041739.1	27390000	27500000	1060	2.879822538077522e-10	2.869742656703498e-10	2.889902419451546e-10
NC_041739.1	27500000	27610000	1024	3.8706734409363716e-10	3.860593559562348e-10	3.8807533223103954e-10
NC_041739.1	27610000	27720000	859	1.0025137840334154e-10	9.924339026593915e-11	1.0125936654074392e-10
NC_041739.1	27720000	27830000	972	1.9137019744050962e-10	1.9036220930310723e-10	1.92378185577912e-10
NC_041739.1	27830000	27940000	892	1.0769776594828215e-10	1.0668977781087977e-10	1.0870575408568453e-10
NC_041739.1	27940000	28050000	1071	3.0241350808421756e-10	3.014055199468152e-10	3.0342149622161994e-10
NC_041739.1	28050000	28160000	959	9.946014129845e-11	9.845215316104762e-11	1.0046812943585239e-10
NC_041739.1	28160000	28270000	851	3.971904496318067e-11	3.8711056825778286e-11	4.0727033100583053e-11
NC_041739.1	28270000	28380000	818	3.5065149804772555e-09	3.5012675779647463e-09	3.5117623829897646e-09
NC_041739.1	28380000	28490000	975	1.904684067211059e-10	1.8946041858370352e-10	1.914763948585083e-10
NC_041739.1	28490000	28600000	949	7.88650820095879e-11	7.785709387218552e-11	7.987307014699029e-11
NC_041739.1	28600000	28710000	839	2.4222035820973255e-12	1.414215444694942e-12	3.430191719499709e-12
NC_041739.1	28710000	28820000	1071	3.323918058749511e-10	3.3138381773754874e-10	3.333997940123535e-10
NC_041739.1	28820000	28930000	931	6.843142284866533e-11	6.742343471126295e-11	6.943941098606772e-11
NC_041739.1	28930000	29040000	930	1.1634400488352179e-11	1.0626412350949795e-11	1.2642388625754563e-11
NC_041739.1	29040000	29150000	999	3.18890626711491e-10	3.178826385740886e-10	3.1989861484889337e-10
NC_041739.1	29150000	29260000	984	2.6719394666531876e-10	2.661859585279164e-10	2.6820193480272115e-10
NC_041739.1	29260000	29370000	994	3.3623589568364956e-10	3.352279075462472e-10	3.3724388382105194e-10
NC_041739.1	29370000	29480000	929	2.1641403899702436e-11	2.0633415762300053e-11	2.264939203710482e-11
NC_041739.1	29480000	29590000	912	8.117426955135899e-11	8.01662814139566e-11	8.218225768876137e-11
NC_041739.1	29590000	29700000	910	3.350278406044301e-11	3.2494795923040627e-11	3.4510772197845394e-11
NC_041739.1	29700000	29810000	856	5.058309065764535e-12	4.050320928362152e-12	6.066297203166919e-12
NC_041739.1	29810000	29920000	1025	3.728736636785346e-10	3.718656755411322e-10	3.7388165181593696e-10
NC_041739.1	29920000	30030000	989	2.663121806947894e-10	2.65304192557387e-10	2.673201688321918e-10
NC_041739.1	30030000	30140000	1048	3.2492427461742635e-10	3.2391628648002397e-10	3.2593226275482873e-10
NC_041739.1	30140000	30250000	944	4.325502858458365e-11	4.2247040447181264e-11	4.426301672198603e-11
NC_041739.1	30250000	30360000	1039	3.705416455158646e-10	3.695336573784622e-10	3.71549633653267e-10
NC_041739.1	30360000	30470000	991	3.518126227663086e-10	3.5080463462890624e-10	3.52820610903711e-10
NC_041739.1	30470000	30580000	1092	3.8067257368790345e-10	3.7966458555050107e-10	3.8168056182530583e-10
NC_041739.1	30580000	30690000	974	1.573893946695735e-10	1.5638140653217112e-10	1.583973828069759e-10
NC_041739.1	30690000	30800000	990	3.062150960780632e-10	3.0520710794066084e-10	3.072230842154656e-10
NC_041739.1	30800000	30910000	1085	3.616851098142588e-10	3.6067712167685643e-10	3.626930979516612e-10
NC_041739.1	30910000	31020000	1109	3.784338639343383e-10	3.7742587579693593e-10	3.794418520717407e-10
NC_041739.1	31020000	31130000	924	3.5230960442510145e-09	3.5178486417385053e-09	3.5283434467635236e-09
NC_041739.1	31130000	31240000	897	8.075503616311184e-11	7.974704802570946e-11	8.176302430051422e-11
NC_041739.1	31240000	31350000	1031	4.084204965942504e-10	4.07412508456848e-10	4.0942848473165276e-10
NC_041739.1	31350000	31460000	1087	2.8047592177836704e-10	2.7946793364096466e-10	2.8148390991576943e-10
NC_041739.1	31460000	31570000	1169	4.887638812881293e-10	4.877558931507269e-10	4.897718694255317e-10
NC_041739.1	31570000	31680000	979	2.435036005598021e-10	2.424956124223997e-10	2.4451158869720446e-10
NC_041739.1	31680000	31790000	1053	3.0254849083921407e-10	3.015405027018117e-10	3.0355647897661646e-10
NC_041739.1	31790000	31900000	1129	4.0447473341748773e-10	4.0346674528008535e-10	4.054827215548901e-10
